k,security_bits,type,bitlen,time_us
60,60,EC,120,170.899000
60,60,EC,120,167.862727
60,60,EC,120,167.816818
60,60,EC,120,167.764455
60,60,EC,120,168.492455
60,60,EC,120,170.058818
60,60,EC,120,170.387455
60,60,EC,120,166.584000
60,60,EC,120,167.711455
60,60,EC,120,169.332091
60,60,EC,120,168.432636
60,60,EC,120,170.402545
60,60,EC,120,170.006455
60,60,EC,120,170.802545
60,60,EC,120,166.570909
60,60,EC,120,169.494727
60,60,EC,120,167.385091
60,60,EC,120,169.376636
60,60,EC,120,168.512364
60,60,EC,120,166.260000
60,60,EC,120,168.294091
60,60,EC,120,169.035727
60,60,EC,120,173.099818
60,60,EC,120,177.398182
60,60,EC,120,169.620545
60,60,EC,120,169.833545
60,60,EC,120,170.181091
60,60,EC,120,173.532909
60,60,EC,120,170.050636
60,60,EC,120,169.902545
60,60,EC,120,167.954364
60,60,EC,120,169.538000
60,60,EC,120,170.605273
60,60,EC,120,170.839455
60,60,EC,120,167.482273
60,60,EC,120,170.385455
60,60,EC,120,171.020091
60,60,EC,120,168.039727
60,60,EC,120,174.355727
60,60,EC,120,173.625636
60,60,EC,120,172.563091
60,60,EC,120,175.605727
60,60,EC,120,171.582000
60,60,EC,120,170.637273
60,60,EC,120,176.651455
60,60,EC,120,172.185364
60,60,EC,120,177.247636
60,60,EC,120,174.713000
60,60,EC,120,169.749545
60,60,EC,120,175.953727
60,60,EC,120,170.032364
60,60,EC,120,170.933455
60,60,EC,120,170.138545
60,60,EC,120,172.070727
60,60,EC,120,232.405818
60,60,EC,120,168.315273
60,60,EC,120,169.229636
60,60,EC,120,170.416000
60,60,EC,120,168.735818
60,60,EC,120,170.738091
60,60,EC,120,169.243455
60,60,EC,120,168.076727
60,60,EC,120,169.582000
60,60,EC,120,168.989636
60,60,EC,120,168.153455
60,60,EC,120,168.795545
60,60,EC,120,168.462000
60,60,EC,120,169.290636
60,60,EC,120,169.695545
60,60,EC,120,170.347636
60,60,EC,120,168.207182
60,60,EC,120,167.377273
60,60,EC,120,168.090455
60,60,EC,120,169.131182
60,60,EC,120,171.621727
60,60,EC,120,168.398091
60,60,EC,120,168.588364
60,60,EC,120,168.635182
60,60,EC,120,172.083909
60,60,EC,120,170.946909
60,60,EC,120,168.677273
60,60,EC,120,170.924273
60,60,EC,120,168.869091
60,60,EC,120,169.032273
60,60,EC,120,170.727909
60,60,EC,120,167.656000
60,60,EC,120,167.791909
60,60,EC,120,174.919545
60,60,EC,120,175.718182
60,60,EC,120,171.314273
60,60,EC,120,169.099273
60,60,EC,120,191.418273
60,60,EC,120,222.005273
60,60,EC,120,175.816909
60,60,EC,120,178.576273
60,60,EC,120,174.051000
60,60,EC,120,173.238000
60,60,EC,120,170.822636
60,60,EC,120,177.204909
60,60,EC,120,168.770364
60,60,EC,120,172.955000
60,60,EC,120,172.112364
60,60,EC,120,168.522455
60,60,EC,120,168.357636
60,60,EC,120,171.063818
60,60,EC,120,169.534273
60,60,EC,120,169.127909
60,60,EC,120,172.731182
60,60,EC,120,170.770909
60,60,EC,120,171.162364
60,60,EC,120,172.976818
60,60,EC,120,169.831364
60,60,EC,120,171.973364
60,60,EC,120,169.822818
60,60,EC,120,172.225364
60,60,EC,120,177.806818
60,60,EC,120,180.384727
60,60,EC,120,171.774455
60,60,EC,120,170.647364
60,60,EC,120,171.334818
60,60,EC,120,170.369455
60,60,EC,120,168.868091
60,60,EC,120,170.180818
60,60,EC,120,227.261455
60,60,EC,120,169.506000
60,60,EC,120,169.401818
60,60,EC,120,169.571818
60,60,EC,120,169.550182
60,60,EC,120,169.385182
60,60,EC,120,170.746636
60,60,EC,120,169.399364
60,60,EC,120,168.677000
60,60,EC,120,171.200091
60,60,EC,120,169.186727
60,60,EC,120,170.456273
60,60,EC,120,170.671273
60,60,EC,120,170.534364
60,60,EC,120,169.675727
60,60,EC,120,170.915818
60,60,EC,120,169.707909
60,60,EC,120,169.108909
60,60,EC,120,171.034273
60,60,EC,120,168.502818
60,60,EC,120,169.658455
60,60,EC,120,169.806818
60,60,EC,120,167.243818
60,60,EC,120,168.208273
60,60,EC,120,170.988545
60,60,EC,120,171.159364
60,60,EC,120,170.775364
60,60,EC,120,170.070364
60,60,EC,120,170.765545
60,60,EC,120,170.095818
60,60,EC,120,169.148545
60,60,EC,120,168.530182
60,60,EC,120,169.568364
60,60,EC,120,169.301000
60,60,EC,120,169.266273
60,60,EC,120,170.017727
60,60,EC,120,169.274091
60,60,EC,120,168.973455
60,60,EC,120,169.956636
60,60,EC,120,168.805909
60,60,EC,120,170.017818
60,60,EC,120,167.469818
60,60,EC,120,167.660455
60,60,EC,120,169.491727
60,60,EC,120,172.174909
60,60,EC,120,168.787364
60,60,EC,120,168.617909
60,60,EC,120,169.646727
60,60,EC,120,169.292364
60,60,EC,120,168.831909
60,60,EC,120,172.016727
60,60,EC,120,169.068818
60,60,EC,120,169.525818
60,60,EC,120,170.290182
60,60,EC,120,169.684636
60,60,EC,120,166.800455
60,60,EC,120,170.583727
60,60,EC,120,168.900909
60,60,EC,120,170.448182
60,60,EC,120,170.347727
60,60,EC,120,169.840455
60,60,EC,120,168.239000
60,60,EC,120,169.363273
60,60,EC,120,169.037273
60,60,EC,120,169.160455
60,60,EC,120,167.959455
60,60,EC,120,169.028091
60,60,EC,120,169.355364
60,60,EC,120,169.752000
60,60,EC,120,169.467909
60,60,EC,120,233.389273
60,60,EC,120,171.033545
60,60,EC,120,169.532455
60,60,EC,120,170.344545
60,60,EC,120,172.634000
60,60,EC,120,170.595182
60,60,EC,120,168.649636
60,60,EC,120,170.487909
60,60,EC,120,169.855455
60,60,EC,120,169.291000
60,60,EC,120,170.276091
60,60,EC,120,170.377182
60,60,EC,120,169.265273
60,60,EC,120,170.117455
60,60,EC,120,168.765364
60,60,EC,120,171.427182
60,60,EC,120,169.494727
60,60,EC,120,167.814909
60,60,EC,120,168.246455
60,60,EC,120,169.697364
60,60,EC,120,167.949273
60,60,EC,120,168.898091
60,60,EC,120,167.597636
60,60,EC,120,169.433909
60,60,EC,120,168.716364
60,60,EC,120,168.760000
60,60,EC,120,167.885182
60,60,EC,120,168.356455
60,60,EC,120,169.524000
60,60,EC,120,170.542091
60,60,EC,120,169.178909
60,60,EC,120,168.711818
60,60,EC,120,169.283273
60,60,EC,120,169.885455
60,60,EC,120,169.772000
60,60,EC,120,170.747000
60,60,EC,120,169.924545
60,60,EC,120,169.937909
60,60,EC,120,169.926545
60,60,EC,120,171.331636
60,60,EC,120,170.539818
60,60,EC,120,168.834909
60,60,EC,120,169.417455
60,60,EC,120,169.676364
60,60,EC,120,170.282545
60,60,EC,120,169.593182
60,60,EC,120,169.023636
60,60,EC,120,167.842545
60,60,EC,120,168.704091
60,60,EC,120,169.401727
60,60,EC,120,169.578182
60,60,EC,120,168.714182
60,60,EC,120,167.730364
60,60,EC,120,169.418636
60,60,EC,120,171.323545
60,60,EC,120,169.773455
60,60,EC,120,169.369364
60,60,EC,120,169.713909
60,60,EC,120,169.447455
60,60,EC,120,183.133545
60,60,EC,120,170.085909
60,60,EC,120,170.354545
60,60,EC,120,169.908818
60,60,EC,120,171.150636
60,60,EC,120,170.632909
60,60,EC,120,167.874000
60,60,EC,120,168.415636
60,60,EC,120,170.997091
60,60,EC,120,170.317727
60,60,EC,120,168.434818
60,60,EC,120,244.825545
60,60,EC,120,169.740182
60,60,EC,120,168.100364
60,60,EC,120,169.509364
60,60,EC,120,170.242636
60,60,EC,120,169.260273
60,60,EC,120,171.529364
60,60,EC,120,169.081182
60,60,EC,120,169.438182
60,60,EC,120,169.914364
60,60,EC,120,169.794727
60,60,EC,120,168.793636
60,60,EC,120,170.144545
60,60,EC,120,168.172273
60,60,EC,120,169.966636
60,60,EC,120,168.255455
60,60,EC,120,168.873909
60,60,EC,120,171.050909
60,60,EC,120,169.927545
60,60,EC,120,170.627364
60,60,EC,120,169.715818
60,60,EC,120,169.614727
60,60,EC,120,170.693818
60,60,EC,120,169.500727
60,60,EC,120,169.872182
60,60,EC,120,170.129000
60,60,EC,120,168.930818
60,60,EC,120,169.907818
60,60,EC,120,169.505727
60,60,EC,120,169.548909
60,60,EC,120,170.540000
60,60,EC,120,169.841000
60,60,EC,120,170.690182
60,60,EC,120,168.356455
60,60,EC,120,168.783818
60,60,EC,120,168.714364
60,60,EC,120,169.787727
60,60,EC,120,170.408273
60,60,EC,120,170.499545
60,60,EC,120,169.732273
60,60,EC,120,169.498182
60,60,EC,120,170.817273
60,60,EC,120,168.653000
60,60,EC,120,169.194000
60,60,EC,120,168.400455
60,60,EC,120,169.775000
60,60,EC,120,169.646182
60,60,EC,120,168.888909
60,60,EC,120,170.412364
60,60,EC,120,169.558636
60,60,EC,120,168.262636
60,60,EC,120,169.652636
60,60,EC,120,168.830636
60,60,EC,120,168.858273
60,60,EC,120,169.717818
60,60,EC,120,170.100545
60,60,EC,120,169.585818
60,60,EC,120,170.485727
60,60,EC,120,170.489818
60,60,GF,700,86.587455
60,60,GF,700,86.601818
60,60,GF,700,86.587955
60,60,GF,700,86.701864
60,60,GF,700,86.719909
60,60,GF,700,86.601818
60,60,GF,700,86.633955
60,60,GF,700,86.708500
60,60,GF,700,86.585818
60,60,GF,700,86.483409
60,60,GF,700,86.245591
60,60,GF,700,86.533682
60,60,GF,700,86.531273
60,60,GF,700,86.670545
60,60,GF,700,86.565227
60,60,GF,700,86.605545
60,60,GF,700,86.518727
60,60,GF,700,86.750273
60,60,GF,700,86.576727
60,60,GF,700,86.483864
60,60,GF,700,86.584273
60,60,GF,700,86.673409
60,60,GF,700,86.565636
60,60,GF,700,86.431591
60,60,GF,700,86.537273
60,60,GF,700,86.612182
60,60,GF,700,86.825455
60,60,GF,700,86.468455
60,60,GF,700,86.540909
60,60,GF,700,86.781091
60,60,GF,700,86.535091
60,60,GF,700,86.784273
60,60,GF,700,86.481364
60,60,GF,700,88.526273
60,60,GF,700,86.812545
60,60,GF,700,87.264773
60,60,GF,700,88.394227
60,60,GF,700,87.039455
60,60,GF,700,86.646091
60,60,GF,700,86.456500
60,60,GF,700,86.691182
60,60,GF,700,86.438227
60,60,GF,700,86.486136
60,60,GF,700,86.461682
60,60,GF,700,87.151818
60,60,GF,700,86.640045
60,60,GF,700,86.492455
60,60,GF,700,86.701136
60,60,GF,700,86.582545
60,60,GF,700,86.550909
60,60,GF,700,87.029000
60,60,GF,700,86.512000
60,60,GF,700,86.549318
60,60,GF,700,86.698318
60,60,GF,700,86.764000
60,60,GF,700,86.580727
60,60,GF,700,86.668864
60,60,GF,700,86.543091
60,60,GF,700,86.569727
60,60,GF,700,86.373364
60,60,GF,700,86.562091
60,60,GF,700,86.538864
60,60,GF,700,86.585545
60,60,GF,700,86.599227
60,60,GF,700,86.630864
60,60,GF,700,88.491227
60,60,GF,700,86.479773
60,60,GF,700,86.635909
60,60,GF,700,90.101182
60,60,GF,700,86.596364
60,60,GF,700,86.656727
60,60,GF,700,86.659682
60,60,GF,700,86.615818
60,60,GF,700,86.643318
60,60,GF,700,86.578045
60,60,GF,700,86.606045
60,60,GF,700,86.658864
60,60,GF,700,86.583455
60,60,GF,700,86.530000
60,60,GF,700,86.584636
60,60,GF,700,86.682182
60,60,GF,700,86.632091
60,60,GF,700,86.559364
60,60,GF,700,86.664227
60,60,GF,700,86.580909
60,60,GF,700,86.531182
60,60,GF,700,86.513182
60,60,GF,700,86.622591
60,60,GF,700,86.805636
60,60,GF,700,86.622318
60,60,GF,700,86.699818
60,60,GF,700,86.576182
60,60,GF,700,86.670773
60,60,GF,700,86.741909
60,60,GF,700,86.582000
60,60,GF,700,86.470045
60,60,GF,700,86.634909
60,60,GF,700,86.558409
60,60,GF,700,86.515227
60,60,GF,700,86.841909
60,60,GF,700,87.040955
60,60,GF,700,86.790136
60,60,GF,700,86.599318
60,60,GF,700,86.316409
60,60,GF,700,86.713273
60,60,GF,700,86.577864
60,60,GF,700,86.644227
60,60,GF,700,86.530909
60,60,GF,700,86.636409
60,60,GF,700,86.580318
60,60,GF,700,86.417364
60,60,GF,700,86.623136
60,60,GF,700,86.575136
60,60,GF,700,86.652182
60,60,GF,700,86.592682
60,60,GF,700,86.603182
60,60,GF,700,87.595455
60,60,GF,700,86.603955
60,60,GF,700,86.665182
60,60,GF,700,86.625091
60,60,GF,700,86.589864
60,60,GF,700,86.617727
60,60,GF,700,86.595864
60,60,GF,700,87.358955
60,60,GF,700,86.648045
60,60,GF,700,86.554591
60,60,GF,700,87.279182
60,60,GF,700,86.710727
60,60,GF,700,86.605591
60,60,GF,700,86.460364
60,60,GF,700,86.464182
60,60,GF,700,86.348136
60,60,GF,700,86.707636
60,60,GF,700,86.528909
60,60,GF,700,86.539818
60,60,GF,700,86.472818
60,60,GF,700,86.488682
60,60,GF,700,86.620636
60,60,GF,700,86.647045
60,60,GF,700,86.758409
60,60,GF,700,86.618955
60,60,GF,700,86.758000
60,60,GF,700,86.636364
60,60,GF,700,86.588273
60,60,GF,700,86.770773
60,60,GF,700,86.654318
60,60,GF,700,86.403409
60,60,GF,700,86.721591
60,60,GF,700,86.508318
60,60,GF,700,86.495500
60,60,GF,700,87.643045
60,60,GF,700,86.686545
60,60,GF,700,86.703273
60,60,GF,700,86.600273
60,60,GF,700,86.612955
60,60,GF,700,86.640136
60,60,GF,700,86.554045
60,60,GF,700,86.476182
60,60,GF,700,86.443045
60,60,GF,700,86.628364
60,60,GF,700,86.683727
60,60,GF,700,86.435727
60,60,GF,700,86.568727
60,60,GF,700,86.996909
60,60,GF,700,86.750727
60,60,GF,700,87.489773
60,60,GF,700,86.639727
60,60,GF,700,86.801364
60,60,GF,700,87.897818
60,60,GF,700,87.335500
60,60,GF,700,86.716500
60,60,GF,700,86.762864
60,60,GF,700,86.577500
60,60,GF,700,86.532136
60,60,GF,700,86.739545
60,60,GF,700,86.523227
60,60,GF,700,86.921864
60,60,GF,700,86.542273
60,60,GF,700,87.027000
60,60,GF,700,86.678818
60,60,GF,700,86.656045
60,60,GF,700,86.603500
60,60,GF,700,86.603727
60,60,GF,700,87.190682
60,60,GF,700,86.524545
60,60,GF,700,86.604500
60,60,GF,700,86.615818
60,60,GF,700,86.811682
60,60,GF,700,86.950273
60,60,GF,700,86.505545
60,60,GF,700,86.603591
60,60,GF,700,86.675955
60,60,GF,700,86.641773
60,60,GF,700,86.519091
60,60,GF,700,86.664364
60,60,GF,700,86.553773
60,60,GF,700,86.594909
60,60,GF,700,86.618909
60,60,GF,700,86.757500
60,60,GF,700,86.686909
60,60,GF,700,86.594182
60,60,GF,700,86.689682
60,60,GF,700,86.546182
60,60,GF,700,86.588909
60,60,GF,700,86.678818
60,60,GF,700,86.734455
60,60,GF,700,86.741591
60,60,GF,700,86.709545
60,60,GF,700,86.619864
60,60,GF,700,86.655909
60,60,GF,700,86.580909
60,60,GF,700,86.564500
60,60,GF,700,86.570727
60,60,GF,700,86.691955
60,60,GF,700,86.787227
60,60,GF,700,86.478773
60,60,GF,700,87.408273
60,60,GF,700,87.299864
60,60,GF,700,86.547136
60,60,GF,700,86.436000
60,60,GF,700,86.735273
60,60,GF,700,86.902409
60,60,GF,700,86.593364
60,60,GF,700,86.750045
60,60,GF,700,86.855955
60,60,GF,700,86.493091
60,60,GF,700,86.698682
60,60,GF,700,86.644000
60,60,GF,700,86.702227
60,60,GF,700,86.441636
60,60,GF,700,86.536364
60,60,GF,700,86.764318
60,60,GF,700,86.668364
60,60,GF,700,86.547318
60,60,GF,700,86.689000
60,60,GF,700,86.652273
60,60,GF,700,86.545409
60,60,GF,700,86.650545
60,60,GF,700,86.585727
60,60,GF,700,86.811273
60,60,GF,700,86.546000
60,60,GF,700,86.781773
60,60,GF,700,86.609545
60,60,GF,700,86.529045
60,60,GF,700,86.823818
60,60,GF,700,86.548636
60,60,GF,700,86.627000
60,60,GF,700,86.641955
60,60,GF,700,86.696500
60,60,GF,700,86.763818
60,60,GF,700,86.509500
60,60,GF,700,86.581591
60,60,GF,700,86.638636
60,60,GF,700,86.534818
60,60,GF,700,86.541045
60,60,GF,700,86.719909
60,60,GF,700,86.676182
60,60,GF,700,86.480545
60,60,GF,700,86.616545
60,60,GF,700,86.779136
60,60,GF,700,86.587455
60,60,GF,700,86.630727
60,60,GF,700,86.680500
60,60,GF,700,86.555500
60,60,GF,700,86.599045
60,60,GF,700,86.639409
60,60,GF,700,86.627045
60,60,GF,700,87.746500
60,60,GF,700,86.560364
60,60,GF,700,86.931045
60,60,GF,700,86.578773
60,60,GF,700,86.428318
60,60,GF,700,88.076955
60,60,GF,700,86.947500
60,60,GF,700,86.742591
60,60,GF,700,86.658727
60,60,GF,700,88.537091
60,60,GF,700,86.557364
60,60,GF,700,86.666864
60,60,GF,700,88.006455
60,60,GF,700,87.012818
60,60,GF,700,86.668000
60,60,GF,700,86.772091
60,60,GF,700,86.591500
60,60,GF,700,86.638409
60,60,GF,700,86.587273
60,60,GF,700,86.783364
60,60,GF,700,86.609636
60,60,GF,700,86.642409
60,60,GF,700,86.625273
60,60,GF,700,86.573909
60,60,GF,700,86.581000
60,60,GF,700,86.842091
60,60,GF,700,86.593364
60,60,GF,700,86.595273
60,60,GF,700,86.630091
60,60,GF,700,86.590455
60,60,GF,700,86.617545
60,60,GF,700,86.651500
60,60,GF,700,86.618773
60,60,GF,700,86.492227
60,60,GF,700,86.560409
60,60,GF,700,86.577182
60,60,GF,700,86.433818
60,60,GF,700,86.613455
60,60,GF,700,86.563636
60,60,GF,700,86.676273
60,60,GF,700,86.611227
60,60,GF,700,86.536318
60,60,GF,700,86.630136
60,60,GF,700,86.879455
60,60,GF,700,86.700864
60,60,GF,700,86.870773
60,60,GF,700,86.652682
60,60,GF,700,86.488136
60,60,GF,700,86.515000
60,60,GF,700,86.610182
60,60,GF,700,86.388136
60,60,GF,700,86.743136
60,60,GF,700,86.670500
60,60,GF,700,86.579818
60,60,GF,700,86.672318
60,60,GF,700,86.795000
60,60,GF,700,86.689727
60,60,GF,700,86.572727
60,60,GF,700,86.500955
60,60,GF,700,86.428273
60,60,GF,700,86.469045
60,60,GF,700,86.473818
60,60,GF,700,86.323364
60,60,GF,700,86.498864
60,60,GF,700,86.889727
60,60,GF,700,86.590455
60,60,GF,700,86.622773
60,60,GF,700,86.515273
60,60,GF,700,86.694636
60,60,GF,700,86.559909
60,60,GF,700,86.644273
60,60,GF,700,86.914136
60,60,GF,700,86.775500
60,60,GF,700,86.616182
60,60,GF,700,86.889591
60,60,GF,700,87.000591
60,60,GF,700,86.553091
60,60,GF,700,86.826818
60,60,GF,700,87.660591
60,60,GF,700,86.725591
60,60,GF,700,86.628727
60,60,GF,700,86.766591
60,60,GF,700,86.742818
60,60,GF,700,86.621682
60,60,GF,700,86.764500
60,60,GF,700,86.646955
60,60,GF,700,86.746955
60,60,GF,700,86.504045
60,60,GF,700,86.683727
60,60,GF,700,86.657591
60,60,GF,700,86.655045
60,60,GF,700,86.329455
60,60,GF,700,86.546727
60,60,GF,700,86.395182
60,60,GF,700,86.753636
60,60,GF,700,86.874591
60,60,GF,700,86.443955
60,60,GF,700,86.777682
60,60,GF,700,86.430864
60,60,GF,700,86.555364
60,60,GF,700,86.603000
60,60,GF,700,86.692136
60,60,GF,700,86.537864
60,60,GF,700,86.759545
60,60,GF,700,86.557636
60,60,GF,700,86.559955
60,60,GF,700,86.600364
60,60,GF,700,86.662000
60,60,GF,700,86.666182
60,60,GF,700,86.564818
60,60,GF,700,86.504591
60,60,GF,700,86.643773
60,60,GF,700,86.673864
60,60,GF,700,86.612636
60,60,GF,700,86.633455
60,60,GF,700,86.998955
60,60,GF,700,86.542682
60,60,GF,700,86.439409
60,60,GF,700,86.492273
60,60,GF,700,86.812000
60,60,GF,700,87.502364
60,60,GF,700,86.693545
60,60,GF,700,86.755091
60,60,GF,700,86.715091
60,60,GF,700,86.646545
60,60,GF,700,87.788545
60,60,GF,700,86.663273
60,60,GF,700,86.641636
60,60,GF,700,87.424136
60,60,GF,700,87.219955
60,60,GF,700,86.768727
60,60,GF,700,86.599773
60,60,GF,700,86.813773
60,60,GF,700,86.370364
60,60,GF,700,86.873864
60,60,GF,700,86.754000
60,60,GF,700,86.549091
60,60,GF,700,86.613364
60,60,GF,700,106.290636
60,60,GF,700,86.685545
60,60,GF,700,86.863364
60,60,GF,700,86.446591
60,60,GF,700,86.416091
60,60,GF,700,86.754682
60,60,GF,700,86.653091
60,60,GF,700,86.784136
60,60,GF,700,87.034591
60,60,GF,700,86.605636
60,60,GF,700,86.677864
60,60,GF,700,86.617273
60,60,GF,700,86.614091
60,60,GF,700,86.585136
60,60,GF,700,86.594545
60,60,GF,700,86.493591
60,60,GF,700,86.552273
60,60,GF,700,86.667182
60,60,GF,700,86.533727
60,60,GF,700,86.597727
60,60,GF,700,86.815455
60,60,GF,700,87.145591
60,60,GF,700,87.065091
60,60,GF,700,86.446364
60,60,GF,700,86.507273
60,60,GF,700,86.573000
60,60,GF,700,90.373273
60,60,GF,700,86.628545
60,60,GF,700,86.402955
60,60,GF,700,87.801318
60,60,GF,700,87.653227
60,60,GF,700,86.472545
60,60,GF,700,87.358636
60,60,GF,700,87.456364
60,60,GF,700,87.499545
60,60,GF,700,87.719773
60,60,GF,700,87.577091
60,60,GF,700,87.389182
60,60,GF,700,87.492864
60,60,GF,700,87.555636
60,60,GF,700,87.785409
60,60,GF,700,87.497545
60,60,GF,700,87.664364
60,60,GF,700,87.518318
60,60,GF,700,86.631773
60,60,GF,700,87.698000
60,60,GF,700,86.356182
60,60,GF,700,86.656682
60,60,GF,700,86.519909
60,60,GF,700,86.644364
60,60,GF,700,86.872182
60,60,GF,700,86.616909
60,60,GF,700,86.526455
60,60,GF,700,86.546091
60,60,GF,700,86.640136
60,60,GF,700,86.508000
60,60,GF,700,86.514909
60,60,GF,700,86.690045
60,60,GF,700,86.602409
60,60,GF,700,86.728364
60,60,GF,700,86.623045
60,60,GF,700,86.735727
60,60,GF,700,86.506727
60,60,GF,700,86.675864
60,60,GF,700,86.717682
60,60,GF,700,87.881773
60,60,GF,700,87.695227
60,60,GF,700,87.496773
60,60,GF,700,87.958000
60,60,GF,700,86.619182
60,60,GF,700,87.161273
60,60,GF,700,87.250227
60,60,GF,700,86.916500
60,60,GF,700,86.569545
60,60,GF,700,86.792182
60,60,GF,700,86.489000
60,60,GF,700,86.503545
60,60,GF,700,86.659273
60,60,GF,700,86.645955
60,60,GF,700,86.611136
60,60,GF,700,86.601091
60,60,GF,700,86.721136
60,60,GF,700,86.597364
60,60,GF,700,86.478227
60,60,GF,700,86.552818
60,60,GF,700,86.597227
60,60,GF,700,86.494000
60,60,GF,700,86.668591
60,60,GF,700,86.420273
60,60,GF,700,86.619318
60,60,GF,700,86.580409
60,60,GF,700,86.772000
60,60,GF,700,86.698455
60,60,GF,700,86.563545
60,60,GF,700,86.521727
60,60,GF,700,86.612864
60,60,GF,700,86.598136
60,60,GF,700,86.698909
60,60,GF,700,86.573318
60,60,GF,700,86.554409
60,60,GF,700,86.543318
60,60,GF,700,86.848273
60,60,GF,700,86.445364
60,60,GF,700,86.602773
60,60,GF,700,86.883182
60,60,GF,700,86.565273
60,60,GF,700,86.903091
60,60,GF,700,86.724273
60,60,GF,700,86.569273
60,60,GF,700,86.671000
60,60,GF,700,86.631000
60,60,GF,700,86.679773
60,60,GF,700,86.590091
60,60,GF,700,86.512955
60,60,GF,700,86.522682
60,60,GF,700,86.519727
60,60,GF,700,86.488000
60,60,GF,700,86.585636
60,60,GF,700,86.794727
60,60,GF,700,86.617636
60,60,GF,700,86.627591
60,60,GF,700,86.626909
60,60,GF,700,86.563091
60,60,GF,700,86.450455
60,60,GF,700,86.610364
60,60,GF,700,86.631909
60,60,GF,700,86.644818
60,60,GF,700,86.659864
60,60,GF,700,86.786045
60,60,GF,700,86.659045
60,60,GF,700,86.504455
60,60,GF,700,86.553545
60,60,GF,700,86.658136
60,60,GF,700,86.594182
60,60,GF,700,86.477091
60,60,GF,700,86.762364
60,60,GF,700,86.807227
60,60,GF,700,86.537636
60,60,GF,700,86.451364
60,60,GF,700,86.631591
60,60,GF,700,86.662273
60,60,GF,700,86.683636
60,60,GF,700,86.724273
60,60,GF,700,86.430318
60,60,GF,700,86.573273
60,60,GF,700,86.615636
60,60,GF,700,86.555182
60,60,GF,700,86.624545
60,60,GF,700,86.759000
60,60,GF,700,86.551273
60,60,GF,700,86.532000
60,60,GF,700,86.685773
60,60,GF,700,86.804636
60,60,GF,700,87.146318
60,60,GF,700,86.652182
60,60,GF,700,86.697000
60,60,GF,700,86.703864
60,60,GF,700,86.573955
60,60,GF,700,86.451864
60,60,GF,700,86.664227
60,60,GF,700,86.534545
60,60,GF,700,86.680091
60,60,GF,700,86.639500
60,60,GF,700,86.656500
60,60,GF,700,86.716364
60,60,GF,700,86.546364
60,60,GF,700,86.549045
60,60,GF,700,86.495136
60,60,GF,700,86.577000
60,60,GF,700,86.644318
60,60,GF,700,86.652727
60,60,GF,700,86.472636
60,60,GF,700,86.655909
60,60,GF,700,86.650455
60,60,GF,700,86.880409
60,60,GF,700,86.578045
60,60,GF,700,86.750045
60,60,GF,700,86.535818
60,60,GF,700,86.578500
60,60,GF,700,86.560000
60,60,GF,700,86.748136
60,60,GF,700,86.490500
60,60,GF,700,86.693273
60,60,GF,700,86.590273
60,60,GF,700,86.377227
60,60,GF,700,86.850591
60,60,GF,700,87.311409
60,60,GF,700,87.411455
60,60,GF,700,86.781636
60,60,GF,700,86.876364
60,60,GF,700,86.963409
60,60,GF,700,86.709000
60,60,GF,700,86.610727
60,60,GF,700,86.536318
60,60,GF,700,86.683909
60,60,GF,700,86.604864
60,60,GF,700,86.395455
60,60,GF,700,86.580182
60,60,GF,700,86.511182
60,60,GF,700,86.494318
60,60,GF,700,86.497818
60,60,GF,700,87.101045
60,60,GF,700,86.637545
60,60,GF,700,86.691591
60,60,GF,700,86.504318
60,60,GF,700,86.706000
60,60,GF,700,86.567000
60,60,GF,700,86.506409
60,60,GF,700,86.512364
60,60,GF,700,86.618636
60,60,GF,700,86.690409
60,60,GF,700,86.518818
60,60,GF,700,86.690000
60,60,GF,700,86.565409
60,60,GF,700,86.659727
60,60,GF,700,86.629091
60,60,GF,700,86.498864
60,60,GF,700,86.514818
60,60,GF,700,86.612318
60,60,GF,700,86.598818
60,60,GF,700,86.597045
60,60,GF,700,86.479636
60,60,GF,700,86.585500
60,60,GF,700,86.472545
60,60,GF,700,86.567364
60,60,GF,700,86.440318
60,60,GF,700,86.595727
60,60,GF,700,86.569455
60,60,GF,700,86.634000
60,60,GF,700,86.607636
60,60,GF,700,86.722045
60,60,GF,700,86.545636
60,60,GF,700,86.572455
60,60,GF,700,86.575409
60,60,GF,700,86.861000
60,60,GF,700,86.581045
60,60,GF,700,86.454909
60,60,GF,700,86.619818
60,60,GF,700,86.267318
60,60,GF,700,86.342273
60,60,GF,700,86.786136
60,60,GF,700,86.540500
60,60,GF,700,87.359545
60,60,GF,700,86.621909
60,60,GF,700,86.590864
60,60,GF,700,86.476818
60,60,GF,700,86.684955
60,60,GF,700,86.433364
60,60,GF,700,86.472909
60,60,GF,700,86.490909
60,60,GF,700,86.624000
60,60,GF,700,86.587364
60,60,GF,700,86.662727
60,60,GF,700,86.580136
60,60,GF,700,86.458364
60,60,GF,700,86.294773
60,60,GF,700,86.589818
60,60,GF,700,86.610727
60,60,GF,700,86.569409
60,60,GF,700,86.781182
60,60,GF,700,86.574045
60,60,GF,700,86.826909
60,60,GF,700,86.538500
60,60,GF,700,86.670136
60,60,GF,700,86.622864
60,60,GF,700,86.560273
60,60,GF,700,86.762182
60,60,GF,700,86.652864
60,60,GF,700,86.553045
60,60,GF,700,86.792727
60,60,GF,700,86.555773
